"Molecule ChEMBL ID","Molecular Weight","AlogP","Smiles","IC50"
"CHEMBL3965224",578.03,4.91,"Cc1c(cccc1c2c(cc(C(=O)N)c3[nH]c4cc(ccc4c23)C(C)(C)O)C#N)N5C(=O)C=C6N(C=CC=C6Cl)C5=O",770.0
"CHEMBL3965345",444.47,2.29,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3cc(F)ncn3)n2",16.0
"CHEMBL3965485",340.39,1.08,"OC1CN(C1)C(=O)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",250.0
"CHEMBL3965520",390.47,4.08,"Fc1ccc2N(C[C@@H]3CC[C@H](CC3)c4nnn5cnc6[nH]ccc6c45)CCc2c1",94.0
"CHEMBL3965713",415.52,2.22,"CC(C)S(=O)(=O)Nc1ccc(nc1)N(C)[C@@H]2CCN(C2)c3ncnc4[nH]ccc34",0.55
"CHEMBL3965904",479.54,2.61,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc4C(=O)NCc4c3)n2",2.0
"CHEMBL3966182",520.62,1.64,"Cc1nc(cn1C)S(=O)(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3966319",551.47,3.87,"Brc1sccc1C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3966425",380.88,4.08,"Clc1ccc(CN[C@@H]2CC[C@@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",400.0
"CHEMBL3966840",326.4,1.56,"OC1CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",16.0
"CHEMBL3967309",467.94,3.82,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4cccc(Cl)c4)CC3",10.0
"CHEMBL3967397",360.46,3.67,"C(NCc1ccccc1)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",41.0
"CHEMBL3967682",360.46,3.46,"C(Cc1ccccc1)NC2CCC(CC2)c3nnn4cnc5[nH]ccc5c34",190.0
"CHEMBL3967749",417.34,3.81,"Brc1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)s1",4.6
"CHEMBL3967880",354.41,1.9,"OC(=O)C1CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",34.0
"CHEMBL3967992",482.54,3.15,"COC(=O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)cc1",9.0
"CHEMBL3968173",422.47,2.18,"Cn1ccc(CN2CC[C@@H](C#N)[C@@H](C2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3)n1",14.0
"CHEMBL3968423",371.45,3.29,"N#Cc1ccc(CN[C@@H]2CC[C@@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",490.0
"CHEMBL3968473",469.55,2.81,"CC(O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)cn1",2.0
"CHEMBL3968548",305.35,1.92,"N#Cc1ccc(NC2CCN(C2)c3ncnc4[nH]ccc34)nc1",0.055
"CHEMBL3968632",514.57,3.2,"COc1cccc(F)c1C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3968688",458.57,4.03,"CCOc1ccccc1CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccccc4)n3",842.0
"CHEMBL3968872",434.47,3.36,"CN(C[C@@H]1CC[C@H](CC1)N2CN(CC#N)C(=O)c3cnc4[nH]ccc4c23)CC(F)(F)F",6.8
"CHEMBL3969009",298.35,1.3,"CN(C1CCCN(C1)c2ncnc3[nH]ccc23)C(=O)CC#N",0.55
"CHEMBL3969473",241.3,2.65,"C1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",12.0
"CHEMBL3969679",575.07,5.06,"Fc1cccc2sc(C(=O)N3CCC(CC3)N4CC(CC#N)(C4)n5cc(cn5)c6ncnc7[nH]ccc67)c(Cl)c12",10.0
"CHEMBL3969761",462.94,3.92,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)c4ccc(Cl)cc4",184.0
"CHEMBL3969811",351.39,2.52,"Fc1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)nc1",200.0
"CHEMBL3969943",380.45,2.37,"CCC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccccc3)n2",26.0
"CHEMBL3970092",478.5,2.96,"COc1cc(Nc2ncc(F)c(n2)c3oc4CCN(Cc4c3)S(=O)(=O)C)cc(OC)c1OC",9.4
"CHEMBL3970198",338.46,3.22,"CC1(C)CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",210.0
"CHEMBL3970415",361.88,2.94,"Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CCNC4)CC3)n2)cn1",34.5
"CHEMBL3971240",518.63,4.53,"NC(=O)c1cn(nc1Nc2ccc(cc2)[S+]([O-])C(F)F)C3(CC#N)CCC(CC3)NC4CCCCC4",32.0
"CHEMBL3971373",292.35,2.96,"N#CC=C[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",31.0
"CHEMBL3971587",503.51,3.16,"NC(=O)c1cn(nc1Nc2ccc(OC3CCC3)nc2)C4(CC#N)CCN(CC4)C(=O)OCC(F)F",3.0
"CHEMBL3971783",490.61,5.3,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(Cc4ccc(cc4)c5ccccc5)CC3",46.0
"CHEMBL3971912",451.51,2.21,"Cc1c(CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccnc(F)c4)n3)cnn1C",582.0
"CHEMBL3972067",392.43,3.91,"FC(F)(F)CN(CC1CC1)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",31.0
"CHEMBL3972223",423.45,2.76,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4occc4)CC3",25.0
"CHEMBL3972281",424.51,3.22,"CC(C)COC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccccc3)n2",102.0
"CHEMBL3972353",402.37,3.67,"FC(F)(F)C(F)(F)CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",34.0
"CHEMBL3972506",316.38,2.44,"FCCNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",55.0
"CHEMBL3972715",430.44,2.03,"COCCOC(=O)N1CC[C@@H](C#N)[C@@H](C1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2",120.0
"CHEMBL3973017",432.43,5.15,"Fc1ccc(NC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)c(c1)C(F)(F)F",360.0
"CHEMBL3973072",392.51,2.41,"N#CCCN1CCN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)CC1",190.0
"CHEMBL3973102",399.24,3.21,"FC(F)(Br)CN[C@@H]1CC[C@@H](CC1)c2nnn3cnc4[nH]ccc4c23",63.0
"CHEMBL3973276",354.41,1.47,"O[C@H]1CCN(C1)C(=O)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",910.0
"CHEMBL3973343",284.32,2.34,"ON=C[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",35.0
"CHEMBL3973429",406.88,3.51,"Clc1n[nH]c2ccc(CN3CCC(CC3)c4nnn5cnc6[nH]ccc6c45)cc12",180.0
"CHEMBL3973507",439.54,3.04,"NC(=O)C1=CC(N=C1Nc2ccc(F)cc2)C3(CC#N)CCC(CC3)NC4CCOCC4",129.0
"CHEMBL3973848",367.84,2.9,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4nc(Cl)cc(C)c4C#N",0.055
"CHEMBL3973901",517.59,5.03,"Cc1nc(C(=O)N)c2[nH]c3cc(ccc3c2c1c4cccc(N5C=Nc6ccccc6C5=O)c4C)C(C)(C)O",200.0
"CHEMBL3973983",458.52,3.36,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(Cc4ccc5OCOc5c4)CC3",78.0
"CHEMBL3974023",439.52,3.22,"Cc1ncc(CN2CC[C@@H](C#N)[C@@H](C2)n3cc(C(=O)N)c(Nc4ccc(F)cc4)n3)s1",19.0
"CHEMBL3974257",458.49,2.74,"COC(C)COC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2",96.0
"CHEMBL3974307",351.8,0.51,"Cn1cc(Nc2ncc(Cl)c(NC3COC4C(N)COC34)n2)cn1",99.0
"CHEMBL3974409",446.53,4.33,"CC(N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2)c4ccccc4",105.0
"CHEMBL3974509",513.6,3.11,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)c4ccc(cc4)N5CCOCC5",704.0
"CHEMBL3974845",386.41,4.46,"Cc1cnc(Nc2ccc(C=CC(=O)NO)cc2)nc1c3oc4ccccc4c3",226.1
"CHEMBL3975088",413.48,3.49,"Fc1ccc(cc1)S(=O)(=O)C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",16.0
"CHEMBL3975123",424.53,2.28,"C(N1CCC(CC1)c2nnn3cnc4[nH]ccc4c23)c5cnc(s5)N6CCOCC6",880.0
"CHEMBL3975194",426.43,1.35,"CCOC(=O)COC(=O)N1CC(CC#N)(C1)n2cc(C(=O)N)c(Nc3ccccc3)n2",484.0
"CHEMBL3975369",448.51,3.0,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)NCc4ccccn4",1392.0
"CHEMBL3975430",404.4,3.72,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)C(=O)Nc4ccc(cc4)C(F)(F)F",0.55
"CHEMBL3975440",350.34,1.82,"[O-][N+](=O)c1cc(cnc1NC2CCN(C2)c3ncnc4[nH]ccc34)C#N",0.55
"CHEMBL3975691",417.54,2.05,"CS(=O)(=O)NC[C@@H]1CC[C@H](CC1)N2CN(C3CC3)C(=O)c4cnc5[nH]ccc5c24",4.9
"CHEMBL3976063",648.36,5.05,"Brc1cc(Br)cc(c1)C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5c(cnc6[nH]ccc56)C#N",10.0
"CHEMBL3976356",467.62,4.12,"CC(C)(C)OC(=O)NCC1CCN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)CC1",370.0
"CHEMBL3976451",472.6,,"C[Si](C)(C)COC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(F)cc3)n2",745.0
"CHEMBL3976587",336.44,3.02,"C(NC12CC(C1)C2)[C@@H]3CC[C@H](CC3)c4nnn5cnc6[nH]ccc6c45",99.0
"CHEMBL3976766",440.48,2.13,"CC1=NOC(CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccnc(F)c4)n3)C1",582.0
"CHEMBL3976884",391.44,1.87,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)CC#N",77.0
"CHEMBL3976977",449.52,3.24,"CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(cc3)C#N)n2",6.0
"CHEMBL3977129",340.43,1.95,"CC1(O)CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",51.0
"CHEMBL3977249",470.51,2.89,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(CC3)C(=O)OC4CCOCC4",103.0
"CHEMBL3977394",436.47,3.91,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCN(CC3)c4cccc(F)c4",24.0
"CHEMBL3977509",319.37,1.94,"CN([C@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C#N",0.055
"CHEMBL3977608",481.56,2.73,"CNC(=O)c1ccc(Nc2nn(cc2C(=O)N)C3(CC#N)CCN(CC3)C(=O)OC(C)(C)C)cc1",2.0
"CHEMBL3977718",400.87,2.17,"Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)CC#N)n2)cn1",18.0
"CHEMBL3977847",514.57,3.2,"COc1cc(F)ccc1C(=O)N2CCC(CC2)N3CC(CC#N)(C3)n4cc(cn4)c5ncnc6[nH]ccc56",10.0
"CHEMBL3978202",352.36,3.03,"FC(F)(F)CNC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",8.4
"CHEMBL3978395",420.56,4.01,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC4CCCCC4)CC3",319.0
"CHEMBL3978603",494.58,2.83,"COc1ccc(cc1)S(=O)(=O)N2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccccc4)n3",3.0
"CHEMBL3978777",361.45,2.86,"C(Cc1ccncc1)NC2CCC(CC2)c3nnn4cnc5[nH]ccc5c34",470.0
"CHEMBL3979073",459.51,3.16,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)OCc4ccccn4",156.0
"CHEMBL3979340",401.27,3.34,"Brc1oc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",2.8
"CHEMBL3979560",463.52,3.31,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)NCc4ccc(O)cc4",759.0
"CHEMBL3979629",361.41,2.57,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)C(=O)Nc4cccc(c4)C#N",0.55
"CHEMBL3979997",452.47,2.7,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4cncc(F)c4)CC3",5.0
"CHEMBL3980102",457.47,1.89,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(CC3)C(=O)O[C@H]4CCOC4",22.0
"CHEMBL3980147",439.5,2.68,"CC1(CCC1)C(=O)N2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccnc(F)c4)n3",115.0
"CHEMBL3980241",340.43,1.95,"O[C@H]1CCN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",39.0
"CHEMBL3980318",363.38,2.45,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cc4[N+](=O)[O-])C#N",0.55
"CHEMBL3980369",375.44,2.08,"NC(=O)c1ccc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",170.0
"CHEMBL3980441",440.52,3.07,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(CCC4CCOCC4)CC[C@H]3C#N",74.0
"CHEMBL3980883",461.61,3.04,"O=C1N(CN([C@@H]2CC[C@@H](CN3CCN(CCC#N)CC3)CC2)c4c1cnc5[nH]ccc45)C6CC6",790.0
"CHEMBL3980992",342.45,2.46,"COCCN(C)C[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",58.0
"CHEMBL3981121",388.34,3.42,"FC(F)(F)C(F)(F)CN[C@@H]1CC[C@@H](CC1)c2nnn3cnc4[nH]ccc4c23",370.0
"CHEMBL3981338",367.84,3.03,"Clc1cnccc1CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34",34.0
"CHEMBL3981419",410.5,3.42,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCC(CC3)NCC4CC4",667.0
"CHEMBL3981489",396.47,3.05,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(CC4CCC4)CC[C@H]3C#N",33.0
"CHEMBL3981587",338.42,1.74,"O=C1NCN([C@@H]2CC[C@@H](CNCC#N)CC2)c3c1cnc4[nH]ccc34",7.0
"CHEMBL3981696",395.47,2.16,"CCCCNC(=O)N1CC(CC#N)(C1)n2cc(C(=O)N)c(Nc3ccccc3)n2",214.0
"CHEMBL3981780",467.43,2.83,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(CC3)C(=O)CCC(F)(F)F",9.0
"CHEMBL3981879",461.52,4.73,"OC(=O)CCCOc1ccc2Nc3nccc(n3)c4cccc(COCC=CCOCc1c2)c4",47.0
"CHEMBL3981942",466.5,3.01,"Cc1cnc(F)c(CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccnc(F)c4)n3)c1",13.0
"CHEMBL3981986",471.57,3.59,"CC(=O)Nc1ccc(CN2CCC(CC#N)(CC2)n3cc(C(=O)N)c(Nc4ccccc4)n3)cc1",128.0
"CHEMBL3982094",541.56,2.84,"CC(C)NC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(cc3)S(=O)(=O)C(F)(F)F)n2",2.0
"CHEMBL3982307",368.44,3.7,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(C#N)c5ccccc45",0.055
"CHEMBL3982398",467.94,3.82,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4ccc(Cl)cc4)CC3",4.0
"CHEMBL3982523",504.59,4.94,"NC(=O)c1cn(nc1Nc2ccccc2)C3(CC#N)CCN(CC3)C(=O)c4ccccc4c5ccccc5",1481.0
"CHEMBL3983040",443.53,1.09,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)S(=O)(=O)N5CCOCC5",0.55
"CHEMBL3983078",339.43,2.44,"C(N1CCC(CC1)c2nnn3cnc4[nH]ccc4c23)c5cncs5",13.0
"CHEMBL3983231",350.4,3.88,"Fc1ccc(NC2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)cc1",32.0
"CHEMBL3983344",284.32,1.36,"NC(=O)[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",51.0
"CHEMBL3983426",454.38,2.95,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)[C@@H]3CN(CC[C@H]3C#N)C(=O)OCC(F)(F)F",61.0
"CHEMBL3983487",556.59,4.0,"NC(=O)c1cn(nc1Nc2ccc(cc2)S(=O)(=O)C(F)F)C3(CC#N)CCC(CC3)N4CCC(F)(F)CC4",2.0
"CHEMBL3983502",410.48,3.05,"CC(C)(C)OC(=O)N1CC[C@@H]([C@H](C1)C#N)n2cc(C(=O)N)c(Nc3ccccc3)n2",496.0
"CHEMBL3983856",324.39,2.16,"O=C(NC1CC1)[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",220.0
"CHEMBL3984226",528.57,3.86,"Fc1ccc(cc1F)C(=O)N2C3CCC2CC(C3)N4CC(CC#N)(C4)n5cc(cn5)c6ncnc7[nH]ccc67",10.0
"CHEMBL3984300",549.43,3.12,"NC(=O)c1cn(nc1Nc2ccc(nc2)C(O)C(F)(F)F)C3(CC#N)CCN(CC3)C(=O)OCC(F)(F)F",0.6
"CHEMBL3984424",257.3,1.62,"O[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",53.0
"CHEMBL3984482",341.42,1.47,"C1CN(CCO1)N[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34",76.0
"CHEMBL3984562",348.43,1.43,"CS(=O)(=O)NC[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23",1.2
"CHEMBL3984652",399.43,2.79,"NC(=O)c1cn(nc1Nc2ccc(F)cc2)C3(CC#N)CCC4(CC3)OCCO4",48.0
"CHEMBL3984764",345.41,2.47,"N#Cc1ccc(nc1)N(C2CC2)[C@@H]3CCN(C3)c4ncnc5[nH]ccc45",0.055
"CHEMBL3984895",451.41,2.52,"NC(=O)c1cn(nc1Nc2cccnc2)C3(CC#N)CCN(CC3)C(=O)OCC(F)(F)F",4.0
"CHEMBL3984973",452.47,2.7,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4ccc(F)cn4)CC3",97.0
"CHEMBL3985119",374.47,1.96,"O=S(=O)(C[C@@H]1CC[C@H](CC1)c2nnn3cnc4[nH]ccc4c23)NC5CC5",26.0
"CHEMBL3985220",278.32,2.71,"N#CC=C1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",14.0
"CHEMBL3985350",491.98,3.18,"CN([C@@H]1CCN(C1)c2ncnc3[nH]ccc23)c4ccc(cn4)C(=O)NC(CO)c5ccccc5Cl",0.55
"CHEMBL3985390",328.4,2.53,"FC1CN(C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)C1",60.0
"CHEMBL3985528",341.39,2.83,"FC[C@@H]1CC[C@H](CC1)N2CN(CC#N)C(=O)c3cnc4[nH]ccc4c23",24.0
"CHEMBL3985597",342.4,2.72,"CC(C)(C)OC(=O)N1CCC(CC1)c2nnn3cnc4[nH]ccc4c23",510.0
"CHEMBL3985654",430.53,2.17,"CC(C)S(=O)(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccccc3)n2",13.0
"CHEMBL3986274",425.47,2.29,"NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(CC3)C(=O)CC4CC4",46.0
"CHEMBL3986377",384.85,3.78,"Fc1cc(CN2CCC(CC2)c3nnn4cnc5[nH]ccc5c34)ccc1Cl",11.0
"CHEMBL3986584",460.52,1.6,"COC(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccc(cc3)S(=O)(=O)C)n2",16.0
"CHEMBL3986613",381.4,2.78,"FC(F)(F)CNC[C@@H]1CC[C@H](CC1)N2CNC(=O)c3cnc4[nH]ccc4c23",4.6
"CHEMBL3986660",444.46,4.57,"FC(F)(F)Oc1ccc(CNC[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34)cc1",91.0
"CHEMBL3986677",440.52,2.12,"NC(=O)C1=CC(N=C1Nc2ccnc(F)c2)C3(CC#N)CCC(CC3)N4CCC(O)CC4",159.0
"CHEMBL3986976",449.44,2.54,"CCC(F)(F)C(=O)N1CCC(CC#N)(CC1)n2cc(C(=O)N)c(Nc3ccnc(F)c3)n2",3.0
"CHEMBL404609",261.31,2.0,"NC(=O)Nc1sc(cc1C(=O)N)c2ccccc2",61.0
"CHEMBL4059703",403.45,2.84,"ONC(=O)C=Cc1ccc(NCCCn2cc(cn2)c3ncnc4[nH]ccc34)cc1",502.0
"CHEMBL4060201",328.38,2.28,"ONC(=O)CCCCCCn1cc(cn1)c2ncnc3[nH]ccc23",75.0
"CHEMBL4060528",521.6,2.75,"COC[C@@H](N1CCN(C)CC1)C(=O)Nc2cccc3c(c[nH]c23)c4nc(Nc5cn(C)nc5C)ncc4F",322.0
"CHEMBL4060602",314.35,1.89,"ONC(=O)CCCCCn1cc(cn1)c2ncnc3[nH]ccc23",200.0
"CHEMBL4061128",336.36,1.7,"NC(=O)c1cn(nc1Nc2ccc(cc2)C#N)[C@H]3COCC[C@@H]3C#N",30.299999999999997
"CHEMBL4062471",472.53,3.06,"NC(=O)c1cnn2cccc2c1NCc3cccc(NC(=O)CN4Sc5ccccc5C4=O)c3",745.0
"CHEMBL4064171",361.37,1.57,"NC(=O)c1cn(nc1Nc2ccc(C#N)c(c2)C#N)[C@H]3COCC[C@@H]3C#N",598.5
"CHEMBL4066236",373.46,3.88,"CCc1cc(O)ccc1c2ccc3c(n[nH]c3c2)c4nc5CCN(C)Cc5[nH]4",6.4
"CHEMBL4066730",348.37,1.9,"NC(=O)c1cnn2cccc2c1NCc3cccc(NC(=O)CC#N)c3",658.0
"CHEMBL4066906",416.46,1.18,"C[C@@H]1NS(=O)(=O)c2ccc(Nc3nn(cc3C(=O)N)[C@H]4COCC[C@@H]4C#N)cc12",113.0
"CHEMBL4068319",349.46,1.64,"CN([C@@H]1C[C@@H](C1)NS(=O)(=O)CC2CCC2)c3ncnc4[nH]ccc34",538.0
"CHEMBL4068856",391.52,3.73,"Cc1ccccc1c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N",49.0
"CHEMBL4069283",342.4,2.67,"ONC(=O)CCCCCCCn1cc(cn1)c2ncnc3[nH]ccc23",481.0
"CHEMBL4069951",437.53,3.21,"CCc1cc(O)ccc1c2ccc3c(n[nH]c3c2)c4nc5CCN(Cc5[nH]4)S(=O)(=O)C",5.6
"CHEMBL4070306",384.48,3.84,"ONC(=O)CCCCCCCCCCn1cc(cn1)c2ncnc3[nH]ccc23",43.0
"CHEMBL4071005",375.82,2.49,"COc1cc(Nc2nn(cc2C(=O)N)[C@H]3COCC[C@@H]3C#N)ccc1Cl",161.95
"CHEMBL4071806",395.48,3.56,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4cccc(F)c4)C(=O)N)C1(C)C",22.0
"CHEMBL4072239",318.38,3.54,"NC(=O)c1cnc(Nc2ccccc2)cc1NCc3ccccc3",203.0
"CHEMBL4073562",392.51,3.12,"Cc1cc(ccn1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N",3.5
"CHEMBL4076191",395.48,3.56,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4ccccc4F)C(=O)N)C1(C)C",17.0
"CHEMBL4076794",407.52,3.43,"COc1cccc(c1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N",15.0
"CHEMBL4077508",395.48,3.56,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4ccc(F)cc4)C(=O)N)C1(C)C",27.0
"CHEMBL4078165",295.34,2.86,"CCc1cc(O)ccc1c2ccc3c(n[nH]c3c2)C(=O)NC",40.9
"CHEMBL4078773",407.52,3.43,"COc1ccc(cc1)c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N",15.0
"CHEMBL4079092",377.41,2.08,"Cc1ncnc2ccc(Nc3nn(cc3C(=O)N)[C@H]4COCC[C@@H]4C#N)cc12",821.0
"CHEMBL4079880",396.47,2.95,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4ccncc4F)C(=O)N)C1(C)C",70.0
"CHEMBL4083798",402.5,3.29,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4ccccc4C#N)C(=O)N)C1(C)C",25.0
"CHEMBL4084341",392.51,3.12,"Cc1cnccc1c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(cnn3c2)C(=O)N",19.0
"CHEMBL4085737",370.8,2.35,"NC(=O)c1cn(nc1Nc2ccc(C#N)c(Cl)c2)[C@H]3COCC[C@@H]3C#N",131.85
"CHEMBL4087076",368.44,5.6,"CC(C)c1cc(O)ccc1c2ccc3c(n[nH]c3c2)c4nc5ccccc5[nH]4",79.6
"CHEMBL4088262",410.41,2.52,"COc1ccnc2c(F)cc(Nc3nn(cc3C(=O)N)[C@H]4COCC[C@@H]4C#N)cc12",1062.0
"CHEMBL4088824",300.32,1.5,"ONC(=O)CCCCn1cc(cn1)c2ncnc3[nH]ccc23",219.0
"CHEMBL4089164",379.47,2.21,"C[C@]1(N)CC[C@@H](Nc2c(cnn3cc(cc23)c4cncnc4)C(=O)N)C1(C)C",160.0
